Id_Entidad;NIT:cv;Nombre;Depto;Municipio;Consecutivo
923272520;804007267:8;Instituto para la Recreación y el Deporte de Floridablanca;25;307;03799
923272522;900570704:6;E.S.P. Empresas Públicas de Caramanta S.A.S.;05;145;03801
923272523;900584517:6;E.S.P. Empresas Públicas de Acueducto, Alcantarillado y Aseo de Villa Rica S.A.;19;845;03802
923272524;900586342:3;Instituto Municipal de Educación para el Trabajo y Desarrollo Humano;27;000;03803
923272525;900316103:2;E.S.P. Empresa de Servicios Varios la Victoria S.A.;25;867;03804
923272526;900537444:7;Empresa de Petróleos del Llano;70;204;03805
923272527;900590434:8;Agencia de Desarrollo Local de Itagüí;05;360;03806
923272530;900580845:9;Terminal de Transportes de Aguazul el Garcero del Llano E.I.C.E.;19;450;03808
923272531;830053105:3;Patrimonio Autónomo ETESA - En Liquidación;00;000;03809
923272532;900602106:0;Agencia de Educación Superior de Medellín - Sapiencia;05;001;03810
923272535;830053630:9;Patrimonio Autónomo de la Sociedad Fiduciaria de Desarrollo Agropecuario S.A. de la Comisión Nacional de Televisión;00;000;03813
923272536;804009177:2;E.S.P. Empresa de Servicios Públicos Domiciliarios de Puente Nacional - Acuapuente S.A.;68;572;03814
923272537;900589580:3;Instituto Municipal de Deporte y Recreación de Guachené;19;300;03815
923272538;846000696:5;Instituto de Cultura, Deportes, la Educación Física y la Recreación del Departamento de Putumayo;86;000;03816
923272540;830053630:9;PA CNPS Cuotas Partes Pensionales;00;000;03818
923272542;900657800:0;U.A.E. Unidad de Proyección Normativa y Estudios de Regulación Financiera;00;000;03820
923272543;900604350:0;E.P.S. Alianza Medellín Antioquia S.A.S.;05;000;03821
923272545;900579232:2;Empresa Prestadora de Servicios Públicos Domiciliarios de Acueducto, Alcantarillado y Aseo del Municipio de Valparaiso;18;860;03822
923272546;900639462:8;E.S.P. Aguas del Socorro S.A.;68;755;03823
923272547;900639630:9;Dirección Nacional de Bomberos;00;000;03824
923272548;900187817:8;Área Metropolitana de Valledupar;20;001;03825
923272549;900323466:1;Corporación Ruta N Medellín;05;001;03826
923272550;900623766:1;Agencia para la gestion del paisaje, patrimonio y alianzas Público Privadas;05;001;03827
923272551;900431928:3;Instituto Popular de Cultura;76;001;03828
923272552;900429948:4;E.S.P. Santa Helena del Opón AAA S.A.;68;720;03829
923272554;900622585:0;E.S.P. Ituango S.A.;05;361;03830
923272555;899999175:1;Fondo de Estabilización de Precios del Cacao;00;000;03880
923272557;900649669:8;E.S.P. Aguas del Bagre S.A.;05;250;03832
923272559;900504001:6;E.S.P. de Río Viejo S.A.S;13;600;03833
923272561;900678508:4;U.A.E. del Servicio Público de Empleo;00;000;03835
923272568;900668722:1;Operaciones Tecnológicas y Comerciales Sociedad por Acciones Simplificada;08;001;03837
923272569;900667590:1;ISA Intercolombia S.A ESP;05;001;03838
923272570;900651344:6;Sistema Estratégico de Transporte Público de Neiva S.A.S;41;001;03839
923272571;830053691:8;PAR E.S.E. Francisco de Paula Santander Fidu Popular S.A.;00;000;03840
923272572;900644895:3;E.S.P. Empresa de Servicios Públicos de Falán S.A.S.;73;270;03841
923272573;900266239:1;Instituto Municipal de Deporte, Cultura, Recreación y Turismo de Sabana de Torres;68;655;03842
923272574;900639486:4;E.S.P. de Alcantarillado y Acueducto del Municipio de Ricaurte S.A.S.;25;612;03843
923272575;900673958:2;Instituto de Cultura y Turismo de Bolívar;13;000;03844
923272576;900636529:9;E.S.P. Cafuches Empresa de Servicios Domiciliarios de San Martín de los Llanos S.A.;50;689;03847
923272577;900556287:0;EEB Gas S.A.S.;11;001;03845
923272578;900657172:3;E.S.P. de San Francisco Antioquia S.A.S;05;652;03846
923272582;830053036:3;Patrimonio Autónomo Metromezclas;05;001;03848
923272583;819006386:6;Departamento Administrativo Distrital del Medio Ambiente;47;001;03849
923272584;900673469:2;E.S.P. Aguas del Páramo de Sonsón S.A.S.;05;756;03850
923272585;900662494:1;E.S.P. Cumare S.A.;81;000;03851
923272586;900677284:5;Afrocaucana de Aguas S.A. E.S.P.;19;513;03852
923272589;800235870:2;Asociación de Municipios de la Región Caribe.;08;001;03853
923272590;900648934:0;E.S.P. de Santander S.A.;68;000;03854
923272591;900640323:4;E.S.P. Empresas Públicas de San Roque S.A.S.;05;670;03855
923272592;900344198:0;E.S.P. Domiciliarios de Molagavita EAM S.A.;68;468;03856
923272595;830053630:9;Patrimonio Autónomo de Remanentes Corelca S.A E.S.P. - En Liquidación;11;000;03858
923272596;900679194:1;Corporación para el Fomento de la Educación Superior;05;001;03883
923272597;900649119:9;Patrimonio Autónomo Fondo Nacional de Turismo;00;000;03884
923272598;830059734:3;Skynet de Colombia S.A. E.S.P.;11;001;03885
923272600;900335037:5;Empresa Municipal de Acueducto, Alcantarillado y Aseo de San Pablo E.S.P. S.A.S;13;670;03886
923272602;900675108:8;Inversiones Telco S.A.S.;05;001;03887
923272604;900750333:1;E.S.E. Hospital Nuestra Señora de las Mercedes Funza;25;286;03888
923272605;900581547:3;E.S.P. Empresa Municipal de Acueducto, Alcantarillado y Aseo del Municipio de Caimito - Sucre S.A.;70;124;03889
923272606;900762506:9;Fondo para la Rehabilitación, Inversión Social y Lucha contra el Crimen Organizado;00;000;03894
923272607;900742605:4;E.S.P del Municipio de San Miguel S.A.;86;757;03895
923272608;900749358:1;Institución Universitaria Conocimiento e Innovación para la Justicia;00;000;03910
923272609;900691110:0;E.S.P del Municipio de Andes S.A;05;034;03911
923272610;900744914:4;U.A.E de Ciencia Tecnología e Innovación del Municipio de Tunja;15;001;03912
923272611;900624311:9;Municipios Asociados para el Desarrollo del Norte de Antioquia;05;686;03913
923272612;900745263:2;E.S.P. Empresa Municipal de Aguas y Aseo de la Merced S.A.S.;17;388;03914
923272614;900576075:9;Corporación de Alta Tecnología para la Defensa;00;000;03916
923272615;830053994:4;PAR Cajanal;00;000;03921
923272624;823001932:1;Instituto Municipal de Transporte y Transito de Corozal;70;215;03959
923272626;800067604:9;Fondo de Protección Solidaria;00;000;03961
923272627;900806301:7;Instituto de Desarrollo Urbano, Vivienda y Gestión Territorial de Chía;25;175;03962
923272628;900594384:6;U.A.E. de Pensiones del Departamento de Cundinamarca;11;000;03964
923272630;890399992:3;Instituto Distrital del Deporte, la Recreación y el Tiempo Libre de Buenaventura;76;109;03966
923272631;900596967:9;E.S.P. Empresa de Acueducto y Alcantarillado Aguas de Palmira S.A.;76;520;03967
923272632;900671697:6;La Estrella Promotora de Proyectos;05;380;03970
923272638;900578105:0;Corporación Salud U.N;00;000;03971
923272641;900378953:1;E.S.P Empresa de Servicios Públicos de Támesis S.A.S;05;789;03973
923272644;900625317:7;Corporación Hospital Infantil Concejo de Medellín;05;001;03975
923272645;900391739:5;E.I.C.E. Empresa Industrial y Comercial del Estado Maquinas y Servicios Viales del Municipio de Tibú;54;810;03976
923272646;900782208:4;Centro de Vida para el Adulto Mayor mis Años Maravillosos;23;466;03977
923272647;828001106:0;E.S.P. Empresa de Servicios Públicos Domiciliarios de Solita S.A.;18;785;03978
923272648;837000084:5;E.P.S. Entidad Promotora de Salud Mallamas Indígena;52;356;03979
923272650;900778063:8;E.S.P. La Central Hidroeléctrica San José de la Montaña S.A.S.;05;658;03981
923272651;890801235:0;E.S.E. Hospital Departamental San Rafael de Risaralda - Caldas;17;616;03982
923272652;900788066:2;Región Administrativa y de Planeación Especial - Región Central;11;000;03983
923272653;900802091:7;E.S.P. Empresa de Servicios Públicos del Municipio Villa de San Diego de Ubaté S.A.;25;843;03984
923272654;900808412:5;E.S.P. Empresa de Acueducto Alcantarillado y Aseo del Municipio de Beltrán S.A.S;25;086;03985
923272655;900646450:9;Corporación Red Prestadora de Servicios de Salud del Valle de Aburrá;05;360;03986
923272656;830053630:9;PAR Instituto de Seguro Social  en Liquidación;00;000;03987
923272658;860530751:7;Banca Pública - FOGAFIN - Ministerio de Hacienda y Crédito Público;00;000;03989
923272659;900846605:1;Modernización Vial de Colombia Masora & FCM MVC S.A.S;11;000;03991
923272662;900852998:5;Agencia Nacional de Seguridad Vial;00;000;03992
923272666;829000833:6;Instituto Municipal para la Educación Física, Recreación y Deportes de San Vicente de Chucurí;68;689;03993
923272667;900662128:9;Unidad Prestadora del Servicio Público Domiciliario de Acueducto de Manatí- En Liquidación;08;436;03995
923272669;900324202:7;E.S.P Aguas la Cristalina S.A;86;885;03997
923272673;860046341:5;Fondo Nacional de Fomento de la Papa;00;000;03998
923272674;900622272:0;Asociación de Municipios de la Provincia de Vélez y el Occidente de Boyacá;68;861;03999
923272675;900857221:4;Museo Casa de la Memoria;05;001;04020
923272677;830153105:3;PAR E.S.E. Rafael Uribe Uribe;00;000;04025
923272678;900809150:5;Instituto de Cultura, Recreación y Deporte del Municipio de Pitalito;41;551;04026
923272679;900866696:7;E.S.P. Central Hidroeléctrica la Cascada de Granada  S.A.S.;05;313;04027
923272681;830153105:3;PA PAR E.S.P. Electrocesar S.A. - En Liquidación;00;000;04029
923272682;830153105:3;PA Electrolima - En Liquidación;00;000;04030
923272683;830153105:3;EFP PAR Cajanal S.A E.P.S -  En Liquidación;00;000;04031
923272685;900401845:2;E.S.P. Empresa de Servicio de Aseo Trujillo S.A.;76;828;04035
923272686;900815746:9;Instituto Municipal de Deportes de Venadillo;73;861;04040
923272687;900861269:2;Desarrollo de Infraestructura Civil y Servicios Técnicos Especializados de Gestión para las Regiones - Sociedad de Economía Mixta S.A.S. - DICITEC  S E M;76;895;04043
923272691;900759667:5;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de La Jagua de Ibirico S.A.;20;400;04044
923272692;900549128:6;E.S.P Empresa de Servicios Públicos Aguas de Chiribiquete S.A.S;18;765;04045
923272694;811030675:7;Sociedad de Capital Público Departamental Ltda.;05;000;04047
923272695;900808445:8;Instituto de Financiamiento, Promoción y Desarrollo de Purificación;73;585;04048
923272696;900519482:0;Instituto Municipal De Recreación Y Deporte De Campo De La Cruz - Atlántico;08;137;04049
923272701;900795851:7;I.P.S.I. Eiteraa Jawaipa;44;001;04063
923272702;900520284:0;I.P.S.I. Sekeimo;20;001;04064
923272703;900854453:2;E.S.P. De Viotá S.A.S.;25;878;04065
923272704;900807482:6;E.S.E. Hospital de la Vega;25;402;04068
923272705;900323965:3;E.S.P. Aguas del Carmelo S.A.;27;245;04080
923272707;823000796:1;E.S.P Empresa de Acueducto Alcantarillado y Aseo de Sampués;70;670;04082
923272708;900796602:4;Asociación de Municipios del Occidente Antioqueño;05;001;04085
923272709;900838892:5;E.S.P. Servidonmatías S.A.S;05;237;04099
923272711;900948953:8;Agencia Nacional de Tierras - ANT;00;000;04101
923272712;900948958:4;Agencia de Desarrollo Rural - ADR;00;000;04102
923272713;900888021:0;E.S.P de Tena S.A;25;797;04119
923272714;820001755:1;Instituto Municipal para el Deporte y Recreación de Tuta;15;837;04120
923272715;900720393:3;Empresa Departamental Urbanística S.A.S.;11;000;04121
923272716;900920211:1;E.I.C.E. Ceiba;85;001;04123
923272717;900812141:1;Empresa Industrial y Comercial de Servicios Turísticos de Nemocón;25;486;04125
923272718;830053105:3;PAP Fiduprevisora S.A. Defensa Jurídica Extinto DAS  y su Fondo Rotatorio;00;000;04126
923272720;900333134:2;E.S.P. De Togüí S.A.;15;816;04128
923272721;900811423:7;Parque Temático de Flora y Fauna de Pereira S.A.S;66;001;04130
923272722;800187151:9;Fundación Universidad del Valle;76;000;04131
923272727;900431071:7;Terminal de Transportes de Villagarzón S.A;86;885;04139
923272728;900249143:1;Puerta de Oro Empresa Caribe S.A.S;08;001;04140
923272729;900816913:7;Establecimiento Público Ambiental Distrito de Buenaventura;76;109;04141
923272731;900080443:6;E.S.P. De Milán S.A;18;460;04144
923272734;900014646:3;Industrias Cárnicas del Oriente;05;615;04145
923272736;800216278:0;Pensiones de Antioquia - Fondo Reserva de Sobrevivencia;05;000;04147
923272737;830053105:3;PAP Consorcio Fondo Atención en Salud - Fiduprevisora S.A;00;000;04148
923272738;900981399:6;E.S.P Honda Triple A S.A.S;73;349;04159
923272739;900958564:9;E.S.E Subred Integrada de Servicios de Salud Sur;11;001;04160
923272740;807004246:0;Casa de la Cultura de Cáchira;54;128;04161
923272741;901006886:4;Agencia de Renovación del Territorio - ART;00;000;04165
923272742;900546237:7;Centro Provincial de Gestión Agroempresarial del Departamento de Arauca;81;000;04166
923272743;900959051:7;E.S.E Subred Integrada de Servicios de Salud Centro Oriente;11;001;04168
923272744;800216278:0;Pensiones de Antioquia - Fondo de Reserva de Invalidez;05;001;04167
923272745;900969726:2;Valor + S.A.S ;05;000;04170
923272746;800216278:0;Pensiones de Antioquia - Fondo Reserva de Vejez;05;001;04169
923272747;900971006:4;E.S.E Subred Integrada de Servicios de Salud Norte;11;001;04171
923272748;824003760:2;E.S.P de Manaure Balcón del Cesar;20;443;04172
923272749;900959048:4;E.S.E Subred Integrada de Servicios de Salud Sur Occidente;11;001;04174
923272750;900989480:1;Hogar de Bienestar del Adulto Mayor y Centro de Vida el Buen Consejo de Jenesano;15;367;04177
923272751;900130413:0;Instituto Departamental del Deporte y Recreación del Guanía;94;000;04176
923272752;800159998:0;Encargo Fiduciario Cuenta Nacional de la Carne y Leche;00;000;04180
923272753;900062489:8;Instituto para el Desarrollo del Cesar;20;000;04179
923272754;807004206:6;Instituto Municipal de Deporte y Recreación;54;128;04199
923272756;901034790:5;Instituto Distrital de Ciencia, Biotecnología e Innovación en Salud;11;001;04204
923272757;900972921:3;U.A.E Centro de Vida Dejando Huellas;23;068;04202
923272758;900984614:9;Empresa de Seguridad del Oriente S.A.S;05;615;04203
923272759;901038962:3;Metro de Bogotá S.A;11;001;04205
923272760;900974762:8;Empresa de Desarrollo Sostenible del Oriente;05;615;04206
923272761;810004704:3;Fondo de Vivienda Popular del Municipio de la Dorada;17;380;04207
923272762;901021214:8;Empresa Vial del Municipio de Arauquita - E.I.C.E;81;065;04223
923272763;900191322:1;I.P.S.I Outtajiapulee;44;847;04224
923272765;901001680:1;Aquasibundoy S.A E.S.P;86;749;04226
923272770;900985697:4;Gestión y Servicios de Colombia S.A.S - En liquidación;76;001;04228
923272774;900144134:1;I.P.S.I EZEQ SALUD ;44;001;04242
923272775;900185729:9;I.P.S.I Pailaima ;44;847;04243
923272776;900690590:8;I.P.S.I A Inmajaa Wayuu;44;001;04244
923272778;900795141:6;Asociación de Municipios del Urabá Antioqueño - ASOMURA;05;045;04246
923272781;901033784:6;Asociación de Municipios de la Costa - ASOMUCOSTA;23;001;04249
923272782;901034433:0;Establecimiento Público Ambiental Barranquilla Verde;08;000;04250
923272783;901040175:1;Alumbrado Público de Barranquilla S.A.S;08;000;04251
923272785;900182886:3;"Sociedad de Capital Público Departamental de Cundinamarca ""SOCAPUC""";10;000;04252
923272786;900859449:5;E.S.P. Empresa de Servicios Públicos de Planadas. S.A.S.;73;555;04253
923272787;900221459:1;E.S.P. Promotora Miel II S.A.S. E.S.P;17;000;04254
923272788;901041055:9;Instituto Municipal de Cultura de Restrepo;50;606;04257
923272789;830053630:9;PAR Incoder en liquidación - Fiduagraria S.A;00;000;04256
923272790;901024331:5;U.A.E. Agencia de Cundinamarca para la paz y el postconflicto;11;000;04255
923272791;901037916:1;Administradora de los Recursos del Sistema General de Seguridad Social en Salud - Unidad Recursos Administrados;00;000;04262
923272792;900921370:7;Parques del Río S.A.S.;05;001;04264
923272793;901037916:1;Administradora del Recursos del Sistema General de Seguridad Social en Salud - Unidad Gestión General;00;000;04263
923272794;900732268:2;CITYLUM S.A.S E.S.P ;05;893;04270
923272797;901045790:2;Aguas de Norosí S.A.S E.S.P;13;490;04266
923272798;901010574:7;Asociación de Municipios de la Cuenca del Atrato y Darién - ASOTRATO.;05;873;04265
923272799;801004169:1;"Empresa Departamental Para La Salud Ltda "" LOTIQUINDIO LTDA""";63;000;04267
923272800;900258898:1;Administración Pública Cooperativa Solidaria de Servicios Públicos del Municipio de Sotaquirá - EMSOTAQUIRA;15;763;04274
923272801;830053105:3;PAR CAPRECOM E.I.C.E En Liquidación ;00;000;04273
923272802;901001561:3;Somos Sistema Operativo De Movilidad, Oriente Sostenible S.A.S ;05;615;04272
923272803;830053105:3;PAP Ecopetrol - Fiduprevisora S.A;00;000;04283
923272804;830053105:3;PA  Fondo Francisco José de Caldas - Fiduprevisora S.A;00;000;04284
923272805;816004907:3;SUEJE Sistema Universitario del Eje Cafetero.;66;000;04285
923272806;901033936:9;Empresa De Servicios Públicos De Santa fe De Antioquia S.A.S E.S.P;05;042;04286
923272807;900907644:1;Compañía Energética de Caribe  S.A.S E.S.P;70;110;04287
923272809;900923665:3;Empresa de Iluminación Pública S.A.S E.S.P;15;763;04303
923272810;806009550:4;Instituto Municipal de Deporte y Recreación de el Guamo Bolivar;13;248;04304
923272811;901027478:2;Instituto para la Recreación y el Deporte en el Municipio de Santa Fe de Antioquia;05;042;04305
923272812;900988911:1;Promotora Ferrocarril de Antioquia S.A.S;05;000;04306
923272813;901023459:4;Empresa Metropolitana de Servicios Públicos S.A E.S.P;54;001;04307
923272815;900586660:0;Empresa de Servicios Públicos de Pueblo Bello S.A.S E.S.P;20;570;04308
923272816;901065380:1;Empresa de Desarrollo Urbano de Pereira  -EDUP;66;001;04313
923272817;901097324:6;Instituto Distrital de Protección y Bienestar Animal - IDPYBA;10;000;04311
923272818;900796239:3;Asociación de Municipios del Suroeste Antioqueño -AMSA;05;001;04312
923272819;899999726:8;Tribunal Seccional de Ética Médica ;11;000;04315
923272820;900462062:3;Empresas Públicas de el Doncello S.A E.S.P;18;247;04316
923272821;901075548:4;Instituto de Desarrollo Económico del Sur;52;356;04317
